number,site,long,lat,species,sex,date,time,wt,svl,tail,bt,at,month,note_book,time_orig,season,diel,adult,dug,total_v 
20479,KLK,20.44,-25.45,Acontias kgalagadi,F,1970-08-10,NA,2.2,137,21,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,yes,no,0.066
20480,KLK,20.44,-25.45,Acontias kgalagadi,F,1970-08-10,NA,2.5,147,21,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,yes,no,0.06
20481,KLB,20.27,-27,Acontias kgalagadi,M,1970-08-11,NA,1.7,130,22,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,yes,no,0.3
20483,KLB,20.27,-27,Agama aculeata,M,1970-08-11,12.48,5.3,57,76,32.6,18.5,8,1.Kalahari-RBH-FieldBook 15002-165073,1229,winter,diurnal,no,no,0.1
20484,KLB,20.27,-27,Acontias gariepensis,J,1970-08-11,NA,0.3,89,15,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.103
20485,KLB,20.27,-27,Pedioplanis lineoocellata,M,1970-08-11,13.17,4,60,137,NA,NA,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1310,winter,diurnal,yes,yes,NA
20486,KLB,20.27,-27,Acontias gariepensis,F,1970-08-11,NA,1,122,23,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.269
20487,KLB,20.27,-27,Acontias gariepensis,NA,1970-08-11,NA,1,123,22,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,NA
20488,KLB,20.27,-27,Pedioplanis lineoocellata,M,1970-08-11,13.42,0.5,36,81,30.1,21.8,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1325,winter,diurnal,no,no,0.04
20489,KLB,20.27,-27,Pachydactylus wahlbergii,M,1970-08-11,NA,1.5,47,NA,NA,NA,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,NA,winter,nocturnal,no,yes,0.08
20490,KLB,20.27,-27,Meroles suborbitalis,F,1970-08-11,13.58,3.5,60,NA,NA,20.3,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1335,winter,diurnal,yes,no,0.06
20491,KLB,20.27,-27,Pedioplanis lineoocellata,M,1970-08-11,13.7,0.5,35,NA,NA,20.6,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1342,winter,diurnal,no,no,0.015
20492,KLB,20.27,-27,Agama aculeata,F,1970-08-11,13.78,4.5,51,65,NA,21.1,8,1.Kalahari-RBH-FieldBook 15002-165073,1347,winter,diurnal,no,no,0.15
20493,KLB,20.27,-27,Agama aculeata,F,1970-08-11,14,2.5,46,61,38.1,21.3,8,1.Kalahari-RBH-FieldBook 15002-165073,1400,winter,diurnal,no,no,0.1
20494,KLB,20.27,-27,Pedioplanis lineoocellata,M,1970-08-11,14.08,0.3,32,69,34.8,20.4,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1405,winter,diurnal,no,no,0.05
20495,KLB,20.27,-27,Trachylepis sparsa,F,1970-08-11,14.42,3.3,61,NA,34.3,20.3,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1425,winter,diurnal,no,no,0.065
20496,KLB,20.27,-27,Trachylepis sparsa,F,1970-08-11,NA,11.5,87,NA,34,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,winter,diurnal,yes,no,NA
20497,KLB,20.27,-27,Acontias gariepensis,J,1970-08-12,NA,0.3,100,17,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.0225
20498,KLB,20.27,-27,Acontias gariepensis,M,1970-08-12,NA,1.3,119,22,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.085
20499,KLB,20.27,-27,Trachylepis punctulata,F,1970-08-12,NA,1,41,62,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,winter,diurnal,yes,yes,0.02
20500,KLB,20.27,-27,Acontias gariepensis,M,1970-08-12,NA,1,118,20,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.0145
20501,KLB,20.27,-27,Acontias gariepensis,J,1970-08-12,NA,0.3,84,14,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.032
20502,KLB,20.27,-27,Acontias gariepensis,F,1970-08-12,NA,1,123,23,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.05
20503,KLB,20.27,-27,Acontias kgalagadi,M,1970-08-12,NA,2.5,145,22,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,yes,no,0.026
20504,KLB,20.27,-27,Acontias gariepensis,J,1970-08-12,NA,0.3,90,16,NA,NA,8,MISSING,NA,winter,fossorial,no,no,0.0245
20505,KLB,20.27,-27,Pedioplanis lineoocellata,F,1970-08-12,11.48,0.5,29,58,36,22,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1129,winter,diurnal,no,no,0.03
20506,KLB,20.27,-27,Meroles suborbitalis,F,1970-08-12,NA,5,61,NA,NA,NA,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,NA,winter,diurnal,yes,no,0.02
20507,KLX,21.25,-27.22,Trachylepis sparsa,M,1970-08-14,11.17,2.4,46,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1110,winter,diurnal,no,no,0.01
20508,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-14,11.25,1.7,41,NA,NA,NA,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1115,winter,diurnal,no,no,0.015
20509,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-14,11.35,1.3,39,NA,NA,NA,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1121,winter,diurnal,no,no,0.015
20510,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-14,11.42,0.9,35,NA,35.4,24.1,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1125,winter,diurnal,no,no,0.025
20511,KLX,21.25,-27.22,Acontias kgalagadi,F,1970-08-14,NA,2.5,140,21,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,yes,no,0.02
20512,KLX,21.25,-27.22,Trachylepis sparsa,F,1970-08-14,11.92,5.1,64,NA,34.9,25.7,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1155,winter,diurnal,no,no,0.1
20513,KLX,21.25,-27.22,Trachylepis sparsa,M,1970-08-14,11.95,12.5,80,NA,NA,25.7,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1157,winter,diurnal,yes,yes,0.05
20514,KLX,21.25,-27.22,Trachylepis sparsa,F,1970-08-14,12,7.3,72,91,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1200,winter,diurnal,no,yes,0.05
20515,KLX,21.25,-27.22,Trachylepis sparsa,M,1970-08-14,12.03,15.6,87,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1202,winter,diurnal,yes,yes,0.015
20516,KLX,21.25,-27.22,Trachylepis sparsa,F,1970-08-14,12.07,7.4,69,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1204,winter,diurnal,no,yes,0.05
20517,KLX,21.25,-27.22,Trachylepis sparsa,F,1970-08-14,12.15,4.2,57,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1209,winter,diurnal,no,yes,0.1
20518,KLX,21.25,-27.22,Acontias kgalagadi,F,1970-08-14,NA,2.4,136,20,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.025
20519,KLX,21.25,-27.22,Agama aculeata,M,1970-08-14,12.33,10.6,66,91,NA,26.4,8,1.Kalahari-RBH-FieldBook 15002-165073,1220,winter,diurnal,no,no,0.7
20520,KLX,21.25,-27.22,Meroles suborbitalis,F,1970-08-14,12.48,4.3,59,124,NA,26.5,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1229,winter,diurnal,yes,no,0.065
20521,KLX,21.25,-27.22,Meroles suborbitalis,M,1970-08-14,13.58,3.7,55,125,34.6,28.4,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1335,winter,diurnal,yes,no,0.1
20522,KLX,21.25,-27.22,Agama aculeata,M,1970-08-14,13.6,9.2,63,88,NA,28.4,8,1.Kalahari-RBH-FieldBook 15002-165073,1336,winter,diurnal,no,no,0.75
20523,KLX,21.25,-27.22,Meroles suborbitalis,M,1970-08-14,13.67,4.2,60,NA,35.1,28.3,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1340,winter,diurnal,yes,no,0.075
20524,KLX,21.25,-27.22,Agama aculeata,F,1970-08-14,13.73,5.3,52,63,36.7,28.5,8,1.Kalahari-RBH-FieldBook 15002-165073,1344,winter,diurnal,no,no,0.41
20525,KLX,21.25,-27.22,Meroles suborbitalis,M,1970-08-14,13.73,4.2,59,NA,NA,28.5,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1344,winter,diurnal,yes,no,0.05
20526,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,1970-08-14,14.17,1.4,39,80,36.5,28.8,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1410,winter,diurnal,no,no,0.02
20527,KLX,21.25,-27.22,Meroles suborbitalis,F,1970-08-14,14.27,5.1,58,122,NA,28.5,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1416,winter,diurnal,yes,no,0.3
20528,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-14,14.43,1.1,38,70,36.1,29.6,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1426,winter,diurnal,no,no,0.01
20529,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-14,14.75,1.4,39,90,36.7,28.7,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1445,winter,diurnal,no,no,0.02
20530,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-14,14.77,1.3,40,83,38.5,28.7,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1446,winter,diurnal,no,no,0.02
20531,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,1970-08-14,14.83,1.5,41,83,36.9,28.9,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1450,winter,diurnal,no,no,0.3
20532,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-14,14.92,1.2,38,84,35.1,29.2,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1455,winter,diurnal,no,no,0.05
20533,KLX,21.25,-27.22,Meroles suborbitalis,F,1970-08-14,15,4.1,60,120,35.4,29,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1500,winter,diurnal,yes,no,0.06
20534,KLX,21.25,-27.22,Meroles suborbitalis,M,1970-08-14,15.03,4.6,60,141,NA,29.2,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1502,winter,diurnal,yes,no,0.15
20535,KLX,21.25,-27.22,Meroles suborbitalis,F,1970-08-14,15.1,4.3,60,NA,NA,28.8,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1506,winter,diurnal,yes,no,0.3
20536,KLX,21.25,-27.22,Agama aculeata,M,1970-08-14,15.15,5.4,53,73,37.2,28.7,8,1.Kalahari-RBH-FieldBook 15002-165073,1509,winter,diurnal,no,no,0.5
20537,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-14,15.25,1.1,35,72,35.2,29,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1515,winter,diurnal,no,no,0.01
20538,KLX,21.25,-27.22,Acontias gariepensis,M,1970-08-14,NA,1.4,115,21,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,no,no,0.024
20539,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-15,11.02,1.1,36,75,33.2,20.4,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1101,winter,diurnal,no,no,0.005
20540,KLX,21.25,-27.22,Meroles suborbitalis,M,1970-08-15,11.15,4.4,58,136,NA,20.4,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1109,winter,diurnal,yes,no,0.05
20541,KLX,21.25,-27.22,Meroles suborbitalis,F,1970-08-15,11.23,5.1,60,NA,34,20.8,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1114,winter,diurnal,yes,no,0.2
20542,KLX,21.25,-27.22,Agama aculeata,F,1970-08-15,11.23,5.8,52,70,NA,20.8,8,1.Kalahari-RBH-FieldBook 15002-165073,1114,winter,diurnal,no,no,0.3
20543,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,1970-08-15,11.75,1.3,35,NA,34.5,21.4,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1145,winter,diurnal,no,no,0.017
20544,KLX,21.25,-27.22,Heliobolus lugubris,J,1970-08-15,11.8,1.4,38,88,35.9,21.5,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1148,winter,diurnal,no,no,0.025
20545,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-15,12.08,1.5,41,81,NA,21.7,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1205,winter,diurnal,no,no,0.02
20546,KLX,21.25,-27.22,Trachylepis punctulata,F,1970-08-15,12.42,0.8,31,NA,32.9,21.8,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1225,winter,diurnal,no,no,0.01
20547,KLX,21.25,-27.22,Trachylepis sparsa,M,1970-08-15,12.58,6.2,67,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1235,winter,diurnal,no,yes,0.07
20548,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,1970-08-15,12.72,0.8,34,NA,32,21.4,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1243,winter,diurnal,no,no,0.04
20549,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-15,12.93,1.3,39,89,35.4,21,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1256,winter,diurnal,no,no,0.005
20550,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,1970-08-15,13.05,1,35,NA,35.8,22.4,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1303,winter,diurnal,no,no,0.03
20551,KLX,21.25,-27.22,Meroles suborbitalis,M,1970-08-15,13.08,3.9,55,NA,NA,22.4,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1305,winter,diurnal,yes,no,0.03
20552,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,1970-08-15,13.17,1.9,37,76,34.6,21.7,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1310,winter,diurnal,no,no,0.025
20553,KLX,21.25,-27.22,Meroles suborbitalis,M,1970-08-15,13.55,5.1,57,136,NA,21.5,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1333,winter,diurnal,yes,no,0.05
20554,KLX,21.25,-27.22,Trachylepis sparsa,M,1970-08-15,13.72,4.6,61,NA,34.5,22.8,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1343,winter,diurnal,no,no,0.035
20555,KLX,21.25,-27.22,Meroles suborbitalis,M,1970-08-15,13.87,4.4,58,134,NA,21.6,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1352,winter,diurnal,yes,no,0.14
20556,KLX,21.25,-27.22,Meroles suborbitalis,F,1970-08-15,13.88,4.4,58,NA,NA,21.6,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1353,winter,diurnal,yes,no,0.18
20557,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-15,14.08,1.1,38,NA,35.1,22.4,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1405,winter,diurnal,no,no,0.005
20558,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,1970-08-15,14.17,1.1,36,80,NA,22,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1410,winter,diurnal,no,no,0.01
20559,KLX,21.25,-27.22,Agama aculeata,M,1970-08-15,14.43,13.4,70,96,36.4,22.5,8,1.Kalahari-RBH-FieldBook 15002-165073,1426,winter,diurnal,no,no,1.35
20560,KLX,21.25,-27.22,Meroles suborbitalis,F,1970-08-15,14.52,4.5,58,130,35.7,22.1,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1431,winter,diurnal,yes,no,0.22
20561,KLX,21.25,-27.22,Agama aculeata,M,1970-08-15,14.77,3.4,45,52,NA,22.1,8,1.Kalahari-RBH-FieldBook 15002-165073,1446,winter,diurnal,no,no,0.2
20562,KLX,21.25,-27.22,Agama aculeata,M,1970-08-15,14.8,6.6,55,78,35.5,22.2,8,1.Kalahari-RBH-FieldBook 15002-165073,1448,winter,diurnal,no,no,0.5
20563,KLX,21.25,-27.22,Meroles suborbitalis,M,1970-08-15,14.98,5,62,140,NA,21.7,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1459,winter,diurnal,yes,no,0.135
20564,KLX,21.25,-27.22,Agama aculeata,F,1970-08-15,15.03,5.5,55,76,34.8,22.5,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,1502,winter,diurnal,no,no,0.4
20565,KLX,21.25,-27.22,Trachylepis occidentalis,F,1970-08-15,15.15,16.3,90,140,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1509,winter,diurnal,yes,yes,0.05
20566,KLX,21.25,-27.22,Acontias kgalagadi,F,1970-08-15,15.15,1.8,127,18,NA,NA,8,MISSING,1509,winter,fossorial,yes,no,0.0325
20567,KLX,21.25,-27.22,Acontias kgalagadi,J,1970-08-16,NA,0.8,80,11,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.076
20568,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,1970-08-16,10.33,1.4,36,77,NA,NA,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1020,winter,diurnal,no,yes,0.1
20569,KLX,21.25,-27.22,Pachydactylus wahlbergii,F,1970-08-16,10.33,1.2,35,34,NA,NA,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1020,winter,nocturnal,no,yes,0.065
20570,KLX,21.25,-27.22,Meroles suborbitalis,M,1970-08-16,11.25,4.6,57,NA,NA,18.8,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1115,winter,diurnal,yes,no,0.1
20571,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,1970-08-16,12.57,1.7,43,92,38.9,19.1,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1234,winter,diurnal,no,no,0.05
20572,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-16,12.68,1.4,39,91,38.4,18.4,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1241,winter,diurnal,no,no,0.04
20573,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-16,12.73,1.1,36,81,37.3,19.6,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1244,winter,diurnal,no,no,0.01
20574,KLX,21.25,-27.22,Acontias gariepensis,M,1970-08-16,NA,1.3,119,21,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,yes,no,0.024
20575,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-16,12.98,1.4,40,NA,34.4,20.6,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1259,winter,diurnal,no,no,0.03
20576,KLX,21.25,-27.22,Meroles suborbitalis,F,1970-08-16,13.25,4.8,60,NA,34.9,19.9,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1315,winter,diurnal,yes,no,0.3
20577,KLX,21.25,-27.22,Agama aculeata,F,1970-08-16,13.35,6.3,53,75,35.5,21.3,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,1321,winter,diurnal,no,no,0.4
20578,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-16,13.35,1.8,42,88,NA,21.3,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1321,winter,diurnal,no,no,0.075
20579,KLX,21.25,-27.22,Agama aculeata,F,1970-08-16,13.47,6.5,56,70,38.1,21.4,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,1328,winter,diurnal,no,no,0.3
20580,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,1970-08-16,13.57,1,34,74,36.9,21.1,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1334,winter,diurnal,no,no,0.01
20581,KLX,21.25,-27.22,Meroles suborbitalis,F,1970-08-16,13.72,5,59,NA,37.5,20.4,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1343,winter,diurnal,yes,no,0.14
20582,KLX,21.25,-27.22,Meroles suborbitalis,M,1970-08-16,13.78,4.4,58,NA,35.4,21.1,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1347,winter,diurnal,yes,no,0.165
20583,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,1970-08-16,14.27,1.4,40,NA,NA,NA,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1416,winter,diurnal,no,no,0.01
20584,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-16,14.35,1.3,39,85,NA,NA,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1421,winter,diurnal,no,no,0.03
20585,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-16,14.42,1.2,37,NA,NA,NA,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1425,winter,diurnal,no,no,0.08
20586,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-16,14.48,1.7,41,NA,NA,NA,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1429,winter,diurnal,no,no,0.08
20587,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-16,14.57,1.5,39,79,35.9,23.1,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1434,winter,diurnal,no,no,0.05
20588,KLX,21.25,-27.22,Meroles suborbitalis,M,1970-08-16,14.7,4.1,57,NA,NA,22.8,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1442,winter,diurnal,yes,no,0.08
20589,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,1970-08-16,14.7,1.7,39,NA,NA,22.8,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1442,winter,diurnal,no,no,0.05
20590,KLX,21.25,-27.22,Acontias kgalagadi,F,1970-08-16,NA,2.5,138,21,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.035
20591,KLX,21.25,-27.22,Meroles suborbitalis,M,1970-08-16,14.97,4.1,58,NA,NA,22.5,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1458,winter,diurnal,yes,no,0.08
20592,KLX,21.25,-27.22,Trachylepis punctulata,F,1970-08-16,15.58,1.1,38,56,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1535,winter,diurnal,no,no,0.025
20593,KLX,21.25,-27.22,Trachylepis sparsa,F,1970-08-16,15.75,4.9,60,NA,34.3,22.6,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1545,winter,diurnal,no,no,0.15
20594,KLX,21.25,-27.22,Acontias gariepensis,F,1970-08-16,NA,1,105,19,NA,NA,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,no,no,0.038
20595,KLX,21.25,-27.22,Agama aculeata,M,1970-08-16,17.02,5.7,54,74,35.1,22,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,1661,winter,diurnal,no,no,0.5
20596,KLX,21.25,-27.22,Agama aculeata,M,1970-08-16,16.23,4,48,66,34.6,21.8,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,1614,winter,diurnal,no,no,0.15
20597,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,1970-08-16,16.77,1.5,42,NA,33.1,21.5,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1646,winter,diurnal,no,no,0.041
20598,KLX,21.25,-27.22,Trachylepis sparsa,M,1970-08-16,16.98,2.8,55,NA,36.7,22.1,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1659,winter,diurnal,no,no,0.11
20599,KLT,22.28,-26.08,Trachylepis spilogaster,M,1970-08-18,NA,3.7,55,NA,NA,NA,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,winter,diurnal,no,yes,0.05
20600,KLT,22.28,-26.08,Trachylepis spilogaster,M,1970-08-18,11.25,3.7,51,NA,34.8,23.6,8,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1115,winter,diurnal,no,no,0.205
20601,KLT,22.28,-26.08,Acontias kgalagadi,J,1970-08-18,NA,0.8,76,10,NA,NA,8,MISSING,NA,winter,fossorial,no,no,0.17
20602,KLT,22.28,-26.08,Pedioplanis lineoocellata,F,1970-08-18,12.08,2.4,44,NA,37.4,25.4,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1205,winter,diurnal,no,no,0.09
20603,KLT,22.28,-26.08,Pedioplanis lineoocellata,M,1970-08-18,12.25,2.4,46,NA,NA,NA,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1215,winter,diurnal,no,no,0.065
20604,KLT,22.28,-26.08,Acontias kgalagadi,F,1970-08-18,NA,2.4,134,19,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.012
20605,KLT,22.28,-26.08,Pedioplanis lineoocellata,M,1970-08-18,12.5,2.2,42,NA,NA,NA,8,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1230,winter,diurnal,no,no,0.2
20606,KLT,22.28,-26.08,Pedioplanis lineoocellata,F,1970-08-18,12.75,1.5,39,86,36,26.4,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1245,winter,diurnal,no,no,0.035
20607,KLT,22.28,-26.08,Pedioplanis lineoocellata,M,1970-08-18,12.88,2.5,45,102,NA,26.3,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1253,winter,diurnal,no,no,0.225
20608,KLT,22.28,-26.08,Heliobolus lugubris,M,1970-08-18,12.93,2.5,45,110,34.4,26.3,8,5.Kalahari-LC-FieldBook-16426-18493.pdf,1256,winter,diurnal,no,no,0.005
20609,KLT,22.28,-26.08,Acontias kgalagadi,M,1970-08-18,NA,2.1,119,20,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.0265
20610,KLT,22.28,-26.08,Heliobolus lugubris,M,1970-08-18,13.58,3,46,NA,36.9,26.1,8,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1335,winter,diurnal,no,no,0.25
20612,KLT,22.28,-26.08,Pedioplanis lineoocellata,M,1970-08-18,13.77,2.6,46,95,28.6,26.4,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1346,winter,diurnal,no,no,0.2
20613,KLT,22.28,-26.08,Agama aculeata,M,1970-08-18,13.87,17.3,77,115,34.4,26.4,8,2.Kalahari-LC-FieldBook-15001-16385.pdf,1352,winter,diurnal,yes,no,0.6
20614,KLT,22.28,-26.08,Pedioplanis lineoocellata,M,1970-08-18,13.98,2.9,47,104,36.4,26.7,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1359,winter,diurnal,no,no,0.145
20615,KLT,22.28,-26.08,Pedioplanis lineoocellata,F,1970-08-18,13.98,1.8,43,86,NA,26.7,8,7.Kalahari-LC-FieldBook-18528-19938.pdf,1359,winter,diurnal,no,no,0.03
